MOF,LCD,LCD/PLD,PLD,density (cm3/g),Pore Volume (cm3/g),Porosity,Surface Area (m2/g), %C, %H, %O, %N,%Metal,O-to-M,MP,TDU,DU,H2O_Kh,FA_Kh,FA
QAQNOO_clean,9.00524,1.15452979,7.79992,0.836247,0.805982,0.67400003,2314.19,35.29411765,42.35294118,11.76470588,7.058823529,3.529411765,6.666666667,10,73,0.405555556,5.81E-06,1.32E-05,2.336966035
QAWDID_clean,8.86764,1.373082283,6.4582,0.663333,1.17739,0.781001641,3759.41,52.94117647,0,35.29411765,0,11.76470588,6,22.22222222,37,1.027777778,3.49E-06,6.23E-06,0.844730186
QEFWUV_clean,32.36037,1.144781346,28.26773,0.473548,1.74428,0.826000305,3304.96,51.06382979,25.53191489,12.76595745,4.255319149,4.255319149,6,8.333333333,217,0.753472222,7.62E-06,1.59E-05,2.576657205
QEPZUH_charged,10.55832,1.445610518,7.30371,0.591685,1.21213,0.717199139,3948.21,48.71794872,42.73504274,2.136752137,5.128205128,1.282051282,3.333333333,2.631578947,193,0.564327485,9.09E-06,2.17E-05,5.676189499
QIHXIQ_clean,9.72743,1.111936298,8.74819,0.867164,0.757873,0.657200182,2045.64,48.10126582,32.91139241,11.39240506,3.797468354,3.797468354,6,7.894736842,51,0.671052632,6.18E-06,1.53E-05,3.348633148
QIWCOQ_clean,7.90536,1.240204322,6.37424,0.88756,0.717248,0.636600635,1921.9,48.8372093,30.23255814,9.302325581,9.302325581,2.325581395,8,4.761904762,59,0.702380952,1.67E-05,4.99E-05,9.766484541
QIWPET_clean,6.87756,1.242228351,5.53647,1.18214,0.459336,0.542999459,1252.22,40.81632653,12.24489796,36.73469388,0,10.20408163,7.2,25,18,0.9,1.01E-05,3.20E-05,6.134115207
QIXSOG_clean,7.51562,1.490416707,5.04263,0.608086,1.27614,0.776002868,4800.71,36.36363636,0,0,54.54545455,9.090909091,0,25,33,1.03125,3.02E-06,4.76E-06,0.491019698
QIXSOG01_clean,7.54214,1.495996271,5.04155,0.607311,1.27842,0.776398529,4800.8,36.36363636,0,0,54.54545455,9.090909091,0,25,33,1.03125,3.02E-06,4.68E-06,0.617113904
QIYDAF_clean,22.97967,2.622088618,8.76388,0.403152,2.06721,0.833399846,4545.03,59.45945946,27.02702703,10.81081081,0,2.702702703,8,4.545454545,205,0.776515152,6.09E-06,1.17E-05,1.514833838
QIYDEJ_clean,22.48969,1.946015286,11.55679,0.431427,1.88676,0.813999207,4398.73,58.67768595,28.09917355,9.917355372,0.826446281,2.479338843,8,4.225352113,217,0.764084507,8.53E-06,1.84E-05,2.519144494
QIYDIN_clean,29.975,1.995341651,15.02249,0.197643,4.64576,0.918201944,6628.79,59.45945946,27.02702703,10.81081081,0,2.702702703,8,4.545454545,205,0.776515152,5.22E-06,7.69E-06,0.837668896
QIYDIN01_clean,21.60142,2.065826683,10.45655,0.395741,2.10441,0.832801318,4598.09,59.45945946,27.02702703,10.81081081,0,2.702702703,8,4.545454545,817,0.773674242,6.13E-06,1.09E-05,1.370712069
QIYDOT_clean,19.81856,1.161449726,17.06364,0.211978,4.30139,0.911800049,6349.95,58.67768595,28.09917355,9.917355372,0.826446281,2.479338843,8,4.225352113,217,0.764084507,5.56E-06,8.19E-06,0.905217132
QIZLIW_clean,6.45845,1.142940824,5.65073,1.52092,0.374511,0.56960127,1016.49,40.90909091,13.63636364,34.09090909,0,9.090909091,7.5,22.22222222,121,0.840277778,5.74E-06,1.71E-05,3.452732338
QOFLAA_clean,9.67197,1.500991663,6.44372,0.77122,0.999714,0.770999431,3023.99,36.36363636,18.18181818,18.18181818,18.18181818,9.090909091,4,25,25,0.78125,3.62E-06,7.03E-06,0.987086057
QOMSAO_clean,6.28295,1.210135325,5.19194,0.913349,0.725462,0.662599992,2557.31,34.7826087,23.1884058,0,37.68115942,4.347826087,0,12.5,33,0.6875,9.52E-06,2.70E-05,6.163166635
QONKUB_clean,6.24349,1.217685974,5.12734,0.9162,0.730845,0.669600189,2549.56,34.7826087,23.1884058,0,37.68115942,4.347826087,0,12.5,33,0.6875,9.63E-06,2.77E-05,6.317962313
QOSJEP_clean,5.95986,1.171510399,5.08733,1.45523,0.37561,0.54659894,1014.54,41.02564103,23.07692308,25.64102564,5.128205128,5.128205128,10,12.5,47,0.734375,8.10E-06,2.42E-05,3.477106343
QOSJUF_clean,6.12081,1.196057051,5.11749,1.41231,0.397647,0.561600835,1085.52,41.02564103,23.07692308,25.64102564,5.128205128,5.128205128,10,12.5,47,0.734375,7.66E-06,2.32E-05,3.343709768
QOSXOM_clean,11.03802,1.293179014,8.53557,1.03996,0.574255,0.59720223,1221.78,71.42857143,0,0,22.85714286,5.714285714,0,8,601,1.001666667,1.08E-05,4.77E-05,1.575427889
QOVDAH_clean,9.81819,1.067841073,9.19443,1.3396,0.434308,0.581798997,1028.47,33.33333333,0,33.33333333,11.11111111,11.11111111,6,33.33333333,55,1.018518519,1.48E-06,2.36E-06,0.339657797
QOWQUO_manual,16.36508,3.129533164,5.22924,0.720668,0.984087,0.70920001,2929.78,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,157,0.726851852,1.61E-05,4.70E-05,6.113282759
QOWRAV02_clean,16.40599,3.127404744,5.24588,0.71711,0.995384,0.71379982,2969.18,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.41E-05,4.47E-05,6.41516963
QOWRAV03_clean,16.39933,3.126272245,5.24565,0.71719,0.994716,0.713400368,2968.8,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.41E-05,4.37E-05,5.798471336
QOWRAV04_clean,16.39644,3.125137469,5.24663,0.717349,0.994216,0.713199853,2970.28,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.52E-05,4.35E-05,6.039621655
QOWRAV05_clean,16.38928,3.123659664,5.24682,0.717588,0.993885,0.713199949,2969.49,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.43E-05,4.33E-05,6.287837787
QOWRAV06_clean,16.3778,3.123954489,5.24265,0.717908,0.994,0.713600552,2972.83,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.41E-05,4.37E-05,6.683405567
QOWRAV07_clean,16.36646,3.123990258,5.23896,0.718227,0.993558,0.713600182,2971.38,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.49E-05,4.36E-05,6.536642737
QOWRAV08_clean,16.35712,3.12600237,5.2326,0.718547,0.992003,0.71280078,2973.47,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.47E-05,4.54E-05,6.325993179
QOWRAV09_clean,16.34087,3.124849646,5.22933,0.718946,0.992842,0.713799785,2974.94,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.56E-05,4.47E-05,5.940082011
QOWRAV10_clean,16.32287,3.12355188,5.22574,0.719907,0.990684,0.713200346,2969.47,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.49E-05,4.57E-05,6.111928478
QOWRAV11_clean,16.31009,3.121195884,5.22559,0.720949,0.988141,0.712399266,2966.28,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.57E-05,4.44E-05,6.305678966
QOWRAV12_clean,16.28739,3.120195633,5.21999,0.722396,0.986993,0.712999795,2960.89,54.54545455,30.3030303,12.12121212,0,3.03030303,8,5.555555556,313,0.724537037,1.35E-05,4.45E-05,6.47743711
QOZFUG_charged,7.42492,1.401724376,5.29699,0.863696,0.704183,0.60820004,1945.82,42.10526316,42.10526316,0,14.03508772,1.754385965,0,4.166666667,73,0.506944444,7.18E-06,1.99E-05,5.666110447
QUDGED_clean,9.12367,1.235499553,7.3846,0.60089,1.29042,0.775400474,3993.78,48,24,16,8,4,8,8.333333333,145,0.755208333,1.14E-05,2.60E-05,2.578105805
QUQFIS_clean,7.94677,1.463806264,5.42884,0.862455,0.814884,0.70280078,2886.25,52.63157895,21.05263158,21.05263158,0,5.263157895,8,10,97,0.808333333,1.80E-05,6.45E-05,9.914313077
QUQWOQ_clean,10.06165,1.548782496,6.49649,0.726621,1.00658,0.731402166,3023.92,41.97530864,27.16049383,14.81481481,12.34567901,3.703703704,8,8.823529412,93,0.683823529,8.93E-06,2.13E-05,4.767680464
QUQWUW_clean,9.102,1.265866796,7.19033,0.965103,0.692154,0.667999902,1804,41.86046512,23.25581395,18.60465116,11.62790698,4.651162791,8,11.11111111,53,0.736111111,1.06E-05,3.07E-05,3.894060897
QUSBIP_clean,10.66909,1.43999811,7.4091,0.565023,1.35216,0.7640015,4259.92,51.28205128,30.76923077,11.11111111,3.418803419,3.418803419,6.5,6.666666667,169,0.704166667,6.56E-06,1.24E-05,2.026085605
RACHUA_clean,10.9643,1.18288978,9.26908,0.761133,0.922834,0.702399411,2668.75,49.13793103,36.20689655,11.20689655,0,3.448275862,6.5,7.01754386,433,0.633040936,6.41E-06,1.53E-05,3.884201455
RAGREY_charged,6.91275,1.138245987,6.07316,0.727942,0.917381,0.66780016,2533.08,48.7804878,39.02439024,0,9.756097561,2.43902439,0,5,49,0.6125,1.34E-05,3.42E-05,3.28421205
RAHBUZ_clean,6.80616,1.240673295,5.48586,1.14478,0.557835,0.638598351,1734.22,38.88888889,33.33333333,22.22222222,0,5.555555556,8,14.28571429,33,0.589285714,1.00E-05,3.03E-05,2.543322149
RAHNOF_clean,19.03849,2.896169269,6.57368,0.594852,1.30553,0.776597132,3660.55,52.17391304,21.73913043,17.39130435,4.347826087,4.347826087,8,8.333333333,229,0.795138889,7.67E-06,1.87E-05,3.074705527
RAKDAJ_clean,8.45824,1.071639976,7.8928,1.20511,0.557956,0.672398355,1707.09,44.44444444,29.62962963,0,14.81481481,3.703703704,0,8.333333333,193,0.670138889,8.46E-06,2.28E-05,4.577937521
RANWAH_clean,16.74527,1.794967526,9.32901,0.807635,0.863509,0.697400091,1518.16,52.63157895,10.52631579,21.05263158,0,5.263157895,8,10,865,0.901041667,1.22E-05,4.71E-05,3.898862833
RAPYUE_clean,8.10283,1.410208081,5.74584,0.857006,0.841534,0.721199687,3069.79,40.81632653,20.40816327,26.53061224,4.081632653,8.163265306,6.5,20,31,0.775,5.49E-06,1.17E-05,1.545366622
RASGAT_clean,7.32111,1.338881289,5.46808,1.5718,0.467871,0.735399638,1734.34,14.28571429,0,0,14.28571429,28.57142857,0,200,9,1.125,1.35E-06,2.31E-06,0.289020138
RAVVUH_clean,17.18258,1.049185233,16.37707,0.61117,1.22355,0.747797054,2340.05,50,21.42857143,21.42857143,0,7.142857143,6,14.28571429,34,0.80952381,8.33E-06,1.95E-05,2.256694902
RAVWAO_clean,17.92516,1.023478998,17.51395,0.536552,1.40937,0.756200292,2738.65,50,31.81818182,13.63636364,0,4.545454545,6,9.090909091,46,0.696969697,1.03E-05,2.66E-05,2.056523959
RAVWES_clean,24.44059,1.034425563,23.62721,0.439059,1.80203,0.79119749,2839.17,50,36.66666667,10,0,3.333333333,6,6.666666667,58,0.644444444,1.13E-05,2.83E-05,1.808275791
RAVWIW_clean,30.70055,1.018460341,30.14408,0.362219,2.26383,0.820002239,3192.07,50,39.47368421,7.894736842,0,2.631578947,6,5.263157895,70,0.614035088,9.31E-06,2.18E-05,1.304578172
RAVWOC_clean,28.21772,1.023876167,27.5597,0.383766,2.07627,0.796801833,3082.47,50,40.47619048,7.142857143,0,2.380952381,6,4.761904762,76,0.603174603,7.15E-06,1.64E-05,1.042827443
RAVWUI_clean,36.78756,1.009728234,36.43313,0.334728,2.54117,0.850600752,3019.95,50,41.30434783,6.52173913,0,2.173913043,6,4.347826087,82,0.594202899,8.51E-06,1.85E-05,1.161017914
RAVXAP_clean,34.85961,1.014675705,34.35542,0.286106,2.93808,0.840602316,3523.86,46.37681159,47.82608696,4.347826087,0,1.449275362,6,3.125,94,0.489583333,1.02E-05,2.00E-05,1.222166099
RAYFAA_clean,15.81778,1.673327416,9.45289,0.959285,0.728459,0.698799792,1620.88,32.14285714,17.85714286,14.28571429,25,7.142857143,4,22.22222222,79,0.731481481,4.29E-06,9.61E-06,1.593518
RAYFEE_clean,13.87561,1.3825713,10.03609,0.965847,0.731172,0.706200283,1724.8,32.14285714,17.85714286,14.28571429,25,7.142857143,4,22.22222222,40,0.740740741,6.66E-06,1.80E-05,1.304028737
RAYKIN_clean,9.49471,1.332875224,7.12348,1.03474,0.539655,0.558402615,1053.26,49.23076923,33.84615385,9.230769231,6.153846154,1.538461538,12,3.125,127,0.661458333,1.22E-05,4.19E-05,5.305845322
RAYLAG_clean,8.06325,1.413933025,5.70271,1.05948,0.511951,0.542401845,1055.37,47.76119403,34.32835821,8.955223881,7.462686567,1.492537313,12,3.125,124,0.645833333,1.71E-05,6.27E-05,4.553458544
RAYLOU_clean,6.83933,1.31622522,5.19617,1.09861,0.480063,0.527402012,1134.91,47.76119403,31.34328358,11.94029851,7.462686567,1.492537313,16,3.125,130,0.677083333,1.36E-05,5.55E-05,3.962379497
RAYMOV_clean,13.90455,1.439843057,9.65699,0.424006,1.91554,0.812200453,4982.37,55.93220339,30.50847458,11.01694915,0,2.542372881,8.666666667,4.545454545,97,0.734848485,7.09E-06,1.34E-05,1.924091689
REGQUR_clean,6.37556,1.164413534,5.47534,1.03259,0.662025,0.683600395,2386.34,44.11764706,14.70588235,32.35294118,0,8.823529412,7.333333333,20,76,0.844444444,8.87E-06,2.77E-05,5.976414059
REGRAY_clean,9.45537,1.703783856,5.54963,0.925798,0.769715,0.712600608,2504.14,45,15,31.66666667,0,8.333333333,7.6,18.51851852,91,0.842592593,7.04E-06,1.73E-05,4.002709288
REGREC_clean,7.78665,1.201296848,6.48187,0.899667,0.800741,0.720400253,2679.92,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,6.45E-06,1.55E-05,3.884263926
REGRIG_clean,9.2158,1.390287688,6.6287,0.813635,0.909744,0.740199559,2825.1,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,6.05E-06,1.40E-05,1.813523332
REWLEM_clean_h,12.46985,2.106361559,5.92009,0.703058,1.02182,0.718398726,3087.73,59.25925926,22.22222222,9.87654321,4.938271605,3.703703704,5.333333333,6.25,313,0.815104167,1.33E-05,4.13E-05,6.408273024
REWNEO_clean,19.37323,2.861861747,6.76945,0.57834,1.36598,0.790000873,3797.39,48,20,16,12,4,8,8.333333333,229,0.795138889,7.91E-06,1.86E-05,2.927352064
REWNEO01_clean,18.51106,2.666293129,6.94262,0.597667,1.30608,0.780600915,3782.32,48,20,16,12,4,8,8.333333333,229,0.795138889,8.28E-06,1.92E-05,3.365938505
REXFAD_clean,8.37909,1.251875402,6.69323,1.32806,0.482057,0.640200619,1310.04,44.44444444,29.62962963,0,14.81481481,3.703703704,0,8.333333333,97,0.673611111,4.13E-06,1.04E-05,2.826207253
REXFIL_clean,8.77344,1.51825343,5.77864,1.35848,0.469054,0.637200478,1265.56,44.44444444,29.62962963,0,14.81481481,3.703703704,0,8.333333333,97,0.673611111,4.60E-06,1.15E-05,3.126638168
REYMOZ_clean,13.17296,1.996759216,6.59717,0.883255,0.813808,0.718799985,2405.69,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,241,0.836805556,1.41E-05,6.04E-05,3.283675811
REZXEA_clean,10.58306,1.068742268,9.90235,0.641816,1.18445,0.760198961,3530.9,60,0,32.5,0,7.5,8.666666667,12.5,49,1.020833333,3.65E-06,6.51E-06,1.06613637
REZXIE_clean,8.61965,1.064057111,8.10074,0.817908,0.870025,0.711600408,2893.87,42.85714286,0,46.42857143,0,10.71428571,8.666666667,25,25,1.041666667,2.37E-06,4.44E-06,0.559985264
REZXIE01_clean,8.61957,1.064057743,8.10066,0.817919,0.870012,0.711599345,2893.73,42.85714286,0,46.42857143,0,10.71428571,8.666666667,25,25,1.041666667,2.37E-06,4.45E-06,0.493114171
REZXOK_clean,14.21059,1.043212609,13.62195,0.470058,1.73936,0.817600083,4254.04,69.23076923,0,25,0,5.769230769,8.666666667,8.333333333,73,1.013888889,3.51E-06,5.43E-06,0.592575306
REZXUQ_clean,15.26291,1.093335578,13.95995,0.361934,2.37115,0.858199804,4846.42,72.4137931,0,22.4137931,0,5.172413793,8.666666667,7.142857143,85,1.011904762,3.79E-06,5.76E-06,0.642249797
RIBTAZ_clean,7.94342,1.583546974,5.01622,0.877067,0.818409,0.717799526,2983.95,42.62295082,21.31147541,19.67213115,9.836065574,6.557377049,6,15.38461538,79,0.759615385,9.02E-06,2.37E-05,8.62815971
RICBEM_clean,11.37522,1.323873013,8.59238,0.399184,2.0567,0.821001733,5704.93,57.44680851,31.91489362,8.510638298,0,2.127659574,8,3.703703704,79,0.731481481,6.54E-06,1.28E-05,1.524244515
RIFDUG01_clean,13.00544,1.905210035,6.82625,0.86753,0.829712,0.719800051,2375.58,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.50E-05,5.98E-05,3.287992197
RIFGAQ_clean,13.18615,2.019989798,6.52783,0.879718,0.812533,0.714799906,2444.89,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,241,0.836805556,1.39E-05,5.78E-05,3.631812558
RIWMUH_clean,10.50032,1.045050245,10.04767,0.982459,0.624148,0.61319982,1466.03,45.71428571,34.28571429,17.14285714,0,2.857142857,12,6.25,81,0.6328125,9.49E-06,2.72E-05,2.762434488
RUBDUP_clean,21.09518,1.096035135,19.24681,0.298857,2.9044,0.868000271,4251.56,64.1509434,26.41509434,7.547169811,0,1.886792453,8,2.941176471,325,0.796568627,5.59E-06,1.07E-05,1.263591648
RUFZID_clean,10.67067,1.215353495,8.77989,0.799166,0.888426,0.709999853,2439.99,38.29787234,32.9787234,13.82978723,9.574468085,5.319148936,5.2,13.88888889,83,0.576388889,7.59E-06,2.15E-05,2.965767157
RUGKOV_clean,6.88401,1.267234381,5.43231,0.929347,0.749773,0.696799288,2962.6,35.61643836,21.91780822,10.95890411,24.65753425,6.849315068,3.2,19.23076923,37,0.711538462,7.92E-06,2.33E-05,6.45347741
RUGZAW_clean,9.17489,1.148358422,7.98957,0.92991,0.66286,0.616400143,1739.64,48.10126582,31.64556962,7.594936709,10.12658228,2.53164557,6,5.263157895,103,0.677631579,1.82E-05,4.92E-05,6.626276442
RUHFEH_clean,9.84183,1.16287228,8.46338,0.895692,0.87731,0.785799549,2431.49,29.03225806,0,58.06451613,0,12.90322581,9,44.44444444,37,1.027777778,1.40E-06,2.21E-06,0.254951051
RUHFIL_clean,10.02499,1.144390881,8.76011,0.882826,0.88851,0.784399729,2455.24,29.03225806,0,58.06451613,0,12.90322581,9,44.44444444,37,1.027777778,1.42E-06,2.11E-06,0.247733422
RUHFOR_clean,10.01133,1.147602677,8.72369,0.889531,0.884736,0.787000099,2445.69,29.03225806,0,58.06451613,0,12.90322581,9,44.44444444,37,1.027777778,1.44E-06,2.11E-06,0.241880616
RUVKAV_clean,11.95152,1.670496906,7.15447,0.601684,1.29537,0.779403403,3706.27,55.55555556,16.66666667,22.22222222,0,5.555555556,8,10,52,0.866666667,7.55E-06,1.83E-05,2.048802871
SACDOR_clean,8.1061,1.061330142,7.63768,1.2392,0.540025,0.66919898,1638.54,44.44444444,29.62962963,0,14.81481481,3.703703704,0,8.333333333,193,0.670138889,9.16E-06,2.36E-05,4.97737318
SACDUX_clean,8.2086,1.080828417,7.59473,1.22736,0.535131,0.656798384,1665.13,44.44444444,29.62962963,0,14.81481481,3.703703704,0,8.333333333,193,0.670138889,8.34E-06,2.24E-05,4.904892148
SAHXAD_clean,7.24131,1.422450218,5.09073,0.88875,0.782447,0.695399771,2885.23,48.93617021,21.27659574,23.40425532,0,6.382978723,7.333333333,13.04347826,37,0.804347826,7.64E-06,1.90E-05,7.163762091
SAJRUT_clean,6.75939,1.128754784,5.98836,0.832145,0.818608,0.681200554,2941.42,50,18.75,25,0,6.25,8,12.5,105,0.8203125,7.41E-06,1.81E-05,6.534594444
SAJSAA_clean,6.806,1.086725692,6.26285,1.09035,0.500758,0.546001485,1381.18,49.23076923,18.46153846,24.61538462,0,7.692307692,6.4,15.625,105,0.8203125,1.65E-05,6.51E-05,3.914148024
SAKRAZ_clean,5.58245,1.088400558,5.12904,1.03675,0.631396,0.654599803,2309.33,39.28571429,28.57142857,25,0,7.142857143,7,18.18181818,29,0.659090909,9.04E-06,2.44E-05,6.697071859
SAKRED_clean,5.5169,1.097774762,5.02553,1.03225,0.648678,0.669597866,2341.14,39.28571429,28.57142857,25,0,7.142857143,7,18.18181818,29,0.659090909,8.63E-06,2.28E-05,6.324496558
SALXEL_clean,17.7233,1.187428731,14.92578,0.954529,0.763518,0.728800073,1664.76,41.37931034,0,48.27586207,0,10.34482759,9.333333333,25,145,1.006944444,3.09E-06,5.15E-06,0.664481177
SARGID_clean,11.28011,1.044749675,10.79695,1.13003,0.569013,0.64300176,1372.74,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,64,0.888888889,4.60E-06,1.05E-05,1.105861515
SARGOJ_clean,11.21149,1.034161537,10.84114,1.13101,0.56781,0.642198788,1373.27,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,64,0.888888889,4.50E-06,1.01E-05,1.095187834
SARGUP_clean,11.61678,1.05648582,10.99568,1.13145,0.569535,0.644400376,1408.21,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.64E-06,1.06E-05,1.850104763
SARHAW_clean,11.26396,1.040387191,10.8267,1.13289,0.560691,0.635201227,1393,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.42E-06,1.02E-05,1.061009343
SARHEA_clean,11.57288,1.057369732,10.94497,1.13911,0.560437,0.638399391,1389.14,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.74E-06,1.09E-05,1.349274439
SEFBOV_clean,5.65834,1.098683329,5.15011,1.02534,0.653638,0.670201187,2419.17,39.28571429,28.57142857,25,0,7.142857143,7,18.18181818,29,0.659090909,8.43E-06,2.20E-05,6.097847188
SEQTEP_clean,7.6925,1.472539084,5.22397,0.967552,0.601725,0.582200227,1506.8,44.87179487,38.46153846,14.1025641,0,2.564102564,11,5.714285714,81,0.578571429,1.57E-05,5.61E-05,6.105194288
SERCEZ_clean,10.07441,1.175638412,8.56931,0.708098,1.04844,0.742398267,3337.82,51.85185185,27.16049383,16.04938272,0,4.938271605,6.5,9.523809524,125,0.744047619,9.18E-06,2.49E-05,4.128470284
SERLEI_clean,11.28347,1.810973564,6.23061,0.73908,0.988527,0.730600535,3224.44,57.14285714,14.28571429,19.04761905,4.761904762,4.761904762,8,8.333333333,190,0.87962963,1.28E-05,4.19E-05,7.092159301
SETSIV_clean,10.19056,1.18686991,8.58608,0.702208,1.03445,0.726399066,3273.03,44.62809917,24.79338843,20.66115702,4.958677686,4.958677686,8.333333333,11.11111111,40,0.740740741,7.64E-06,1.91E-05,3.466534213
SIVGUB_clean,8.31266,1.284405569,6.47199,0.679186,1.11104,0.754602813,3597.46,48.07692308,25,23.07692308,0,3.846153846,12,8,75,0.75,7.46E-06,1.71E-05,5.056434779
SIZPUN_clean,19.22538,2.86510645,6.71018,0.693763,1.09115,0.756999497,3103.37,52.17391304,13.04347826,26.08695652,4.347826087,4.347826087,12,8.333333333,253,0.878472222,8.75E-06,2.51E-05,5.505294053
SODQOT_clean,6.38354,1.116872392,5.71555,1.16333,0.561321,0.653001559,1863.88,40.90909091,18.18181818,31.81818182,0,9.090909091,7,22.22222222,29,0.805555556,7.43E-06,2.07E-05,2.893911498
SONTUL_neutral_b,11.07564,1.690668962,6.55104,0.882976,0.812027,0.717000352,2450.45,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.33E-05,6.08E-05,2.982449825
SONVAT_neutral_b,13.18133,2.007586327,6.56576,0.88151,0.81315,0.716799857,2424.45,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.62E-05,5.95E-05,3.019854441
SONVEX_neutral_b,13.20026,1.993509141,6.62162,0.879921,0.815073,0.717199849,2416.26,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.36E-05,5.88E-05,3.219586825
SONVIB_neutral_b,13.19327,1.986989125,6.63983,0.881013,0.817695,0.720399925,2398.7,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,61,0.847222222,1.52E-05,6.32E-05,3.107786287
